episode,malePercent,year,title,description,url
288,75.2941176471,2005,Not What I Meant,"
Stories about how easy it is for communication to go awry, and what the consequences can be after it does. ",https://hw2.thisamericanlife.org/radio-archives/episode/288
289,99.8563424795,2005,Go Ask Your Father,"
In this show, sons and daughters get to find out the one thing they've always wanted to know about their father. The answers aren't always what they hope for. ",https://hw2.thisamericanlife.org/radio-archives/episode/289
290,28.3063748811,2005,Godless America,"
At a time when House Majority Leader Tom Delay calls for enacting a ""Biblical world view"" in government, when Christians are asserting their ideals in the selection of judges, in public school science classes and elsewhere, This American Life spends an hour trying to remember why anyone liked the separation of church and state in the first place. ",https://hw2.thisamericanlife.org/radio-archives/episode/290
291,28.3714419039,2005,Reunited (And It Feels So Good),"
Stories about getting back together with your spouse, your country, your...Brahman bull. And how it never goes the way you think it's going to. ",https://hw2.thisamericanlife.org/radio-archives/episode/291
292,44.1412520064,2005,The Arms Trader,"
The U.S. government spent two years on a sting operation trapping an Indian man named Hemant Lakhani, whom they suspected of being an illegal arms dealer. It's one of the few cases that has gone to trial in the War on Terror, and one the Justice Department has pointed to as one of their big successes. In the end, they got Lakhani, red-handed, delivering a missile to a terrorist in New Jersey. The only problem was, nothing in the sting was what it appeared to be. Including the missile. ",https://hw2.thisamericanlife.org/radio-archives/episode/292
293,66.4310954064,2005,A Little Bit of Knowledge,"
Stories about the pitfalls of knowing just a little bit too little. ",https://hw2.thisamericanlife.org/radio-archives/episode/293
294,75.7160342717,2005,Image Makers,"
Stories of people and institutions who are worried about what the world thinks of them, and who take action...decisive action. ",https://hw2.thisamericanlife.org/radio-archives/episode/294
295,54.8067860509,2005,Not What I Signed Up For,"
Stories about being sucked into something against your will. In one story, a 9/11 widow finds herself having to comfort another distraught woman on national TV. And in a story by Nick Hornby, a boy is forced to play soccer to save his nation. ",https://hw2.thisamericanlife.org/radio-archives/episode/295
296,13.9405940594,2005,After the Flood,"
Surprising stories from survivors in New Orleans. We give people who were in the storm more time than daily news coverage can to tell their stories and talk about what they're thinking. This leads to a number of ideas that haven't made it into the regular news coverage. ",https://hw2.thisamericanlife.org/radio-archives/episode/296
297,34.9537037037,2005,This Is Not My Beautiful House,"
It's the largest mass resettlement that America has seen since the Civil War, as over 400,000 people—victims of Hurricane Katrina—try to find a new place to live. From the Houston Astrodome to an abandoned New Orleans street, stories of people looking for home...and finding something else. ",https://hw2.thisamericanlife.org/radio-archives/episode/297
298,80.6962757344,2005,Getting and Spending,"
How far will we go to get money? And once we've got it, what should we spend it on? The first half of this show is on making money, and the second half on spending it. ",https://hw2.thisamericanlife.org/radio-archives/episode/298
299,32.6273919587,2005,Back from the Dead,"
Stories about people and places that have come back to life after everything seemed lost. ",https://hw2.thisamericanlife.org/radio-archives/episode/299
300,95.652173913,2005,What’s In A Number?,"
About a year ago, a study estimated the number of Iraqi casualties since the war began at 100,000 dead—higher than any other estimate. The study was mostly ignored. Alex Blumberg revisits that study to look at the reality behind it. In Act One he reports that not only is the study probably accurate, but it says that most of the deaths were caused by coalition forces (despite concerted efforts to avoid civilian casualties). In Act Two, we hear U.S. forces trying to cope in the aftermath of some of those deaths. ",https://hw2.thisamericanlife.org/radio-archives/episode/300
301,36.1622129717,2005,Settling the Score,"
Stories about the lengths we go to make things right, and about what money can and cannot fix. ",https://hw2.thisamericanlife.org/radio-archives/episode/301
302,93.3520479775,2005,Strangers in a Strange Land,"
Someone once said, ""If you're not willing to be changed by a place, there's no point in going."" This week, stories about what happens when you land in a whole new world. ",https://hw2.thisamericanlife.org/radio-archives/episode/302
303,38.6454774989,2005,David and Goliath,"
Variations on an old tale, with very modern consequences. Cambodia is competing with other nations for the business of big clothing companies all over the world...but they've vowed to follow fair labor practices. Other countries end up with the contracts, and the profits. ",https://hw2.thisamericanlife.org/radio-archives/episode/303
304,95.7387999539,2005,Heretics,"
The story of Reverend Carlton Pearson, a renowned evangelical pastor in Tulsa, Oklahoma, who cast aside the idea of Hell, and with it everything he'd worked for over his entire life. ",https://hw2.thisamericanlife.org/radio-archives/episode/304
305,70.6060189639,2005,The This American Life Holiday Spectacular,"
A full-throttle, show-stopping, no-holds-barred Christmas Spectacular! Shedding the crusty old Christmas stories of yore, we bring you new holiday classics. With special musical guest Marah! ",https://hw2.thisamericanlife.org/radio-archives/episode/305
306,60.2391629297,2006,Seemed Like A Good Idea at the Time,"
A girl signs up for a class. A couple hires an accountant. A group of co-workers decides to pool their money and buy a couple of lottery tickets. In the beginning, they're full of hope and optimism...and then something turns. Stories of good ideas gone bad. ",https://hw2.thisamericanlife.org/radio-archives/episode/306
307,60.8492354354,2006,In the Shadow of the City,"
Stories that take place on the edge of civilization, just out of sight. ",https://hw2.thisamericanlife.org/radio-archives/episode/307
308,62.3064384678,2006,Star-Crossed Love,"
In honor of Valentine's Day, This American Life brings you stories of how love blossoms, even when (perhaps) it shouldn't. ",https://hw2.thisamericanlife.org/radio-archives/episode/308
309,100.0,2006,Cat and Mouse,"
Stories about the kinds of chase games that just never end. From the high California desert to a high-end furniture showroom. ",https://hw2.thisamericanlife.org/radio-archives/episode/309
310,100.0,2006,Habeas Schmabeas,"
Winner of a 2006 Peabody Award. We've also broadcast an updated version of this episode, ""Habeas Schmabeas 2007.""Listen to a special, uncut version.Download a transcript. ",https://hw2.thisamericanlife.org/radio-archives/episode/310
311,71.7777512817,2006,A Better Mousetrap,"
Stories about people trying to find new solutions to age-old problems—solutions that sometimes cause problems of their own. ",https://hw2.thisamericanlife.org/radio-archives/episode/311
312,61.2565445026,2006,How We Talked Back Then,"
In this show we return to two radio programs originally broadcast in 1996 and 1997. In one show, listeners came onstage with their letters, which they read aloud. In another, listeners from around the country talked about all the brand new sorts of experiences they were having with this new technology that had entered everyone's lives, the Internet. Each show, in its way, is a kind of time capsule. ",https://hw2.thisamericanlife.org/radio-archives/episode/312
